Periodo;Partner;Pais;ID_Link;Nombre_Link;ID_Afiliador;Nombre_Afiliador;Registros;Cantidad_Primeros_Depositos;Valor_Primeros_Depositos
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;6175;Twitter_Sorteo;255431;Daniela;55;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;6292;IG_Lotto_sports_EC;255431;Daniela;11;6;42,5
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;6340;Patrocinio FEF;255431;Daniela;1;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;6343;Patrocinio FEF;255431;Daniela;4;1;1
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;6391;Adc_Sorteo_LaBombonera;255431;Daniela;3;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;6400;Adc_FEF;255431;Daniela;2;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;6403;Adc_CPAT_DeportesBono;255431;Daniela;37;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;6409;Adc_CPAT_Casino;255431;Daniela;691;9;112
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;6424;Adc_PopUnder_Casino;255431;Daniela;653;2;11
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;6430;Adc_TorneoCasinoenVivo;255431;Daniela;1;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;6433;Patrocinio FEF;255431;Daniela;0;1;5
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;6439;Adc_Premios_Misteriosos;255431;Daniela;2;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;6442;Twitter_SorteosCamisetas;255431;Daniela;24;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;6457;PPADS_PopUnder;255431;Daniela;206;1;5
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;6682;CLUB LA UNION;4880587;CLUB;11;1;5
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;6685;Twitter_Carrusel;255431;Daniela;6;1;20
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;6730;Taboola_SorteoBombonera;255431;Daniela;16;1;3
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;6788;Twitter_GenÈricoMarca;255431;Daniela;15;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;6818;BidQuest_Geolo_Barcelona_vs_Cuenca;255431;Daniela;0;1;5
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;6904;Bendito_Futbol_Libertadores;255431;Daniela;1;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;6931;ESPN_Overlay;255431;Daniela;29;4;27
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;6934;ESPN_TomadeCanal;255431;Daniela;6;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;7069;Registro;2369372;Juan Carlos;3;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;7072;PPADS_Cuotas2;255431;Daniela;322;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;7105;Sport_Radar_Maracana;255431;Daniela;1;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;7111;Bet_Genius_Maracana;255431;Daniela;2;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;7114;Twitter_Viajes;255431;Daniela;8;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;7177;AiScore_EC_PasaporteFutbolero;255431;Daniela;5;1;2
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;7192;Adc_POPUNDER_Champions;255431;Daniela;118;3;7,5
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;7198;SportRadar_Champions_League;255431;Daniela;1;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;7252;MGID_Champions;255431;Daniela;55;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;7255;MGID_Pasaporte_Futbolero;255431;Daniela;401;11;57
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;7258;MGID_BINGO;255431;Daniela;12;1;20
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;7378;ADC_CPAT_Champions;255431;Daniela;140;3;23
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;7411;ECFB_Maracana_BA;1213088;FacebookEcuabet;1;2;25
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;7414;ECFB_Bingo_BA;1213088;FacebookEcuabet;1841;17;80
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;7417;ECFB_Pasaporte_BA;1213088;FacebookEcuabet;93;2;15
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;7420;ECFB_Gana100k_BA;1213088;FacebookEcuabet;142;10;111
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;7423;ECFB_SorteoBienvenida_BA;1213088;FacebookEcuabet;345;27;210
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;7492;Twitter_Tenis;255431;Daniela;1;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;7508;POPCASH_Champions_MOB;255431;Daniela;56;1;10
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;7511;PopCash_Champions_DESK;255431;Daniela;4;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;7547;Adc_Promo_Deportivas;255431;Daniela;1;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;7598;PPADS_PopUnder_Casino;255431;Daniela;291;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;7643;Bendito_Futbol_AmistososIntE-C;255431;Daniela;1;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;7652;Flashscore_EC_ChampionsCuotas;255431;Daniela;4;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;7655;Flashscore_EC_Champions;255431;Daniela;1;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;7658;Flashscore_EC_Sorteo;255431;Daniela;1;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;7667;Flashscore_EC_Libertadores;255431;Daniela;3;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;7676;Flashscore_EC_AmistososE-B;255431;Daniela;1;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;7688;AiScore_EC_Champions;255431;Daniela;3;2;310
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;7703;AiScore_EC_Marca;255431;Daniela;2;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;7724;ELUniverso_EC_CintillodeTablas;255431;Daniela;3;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;7736;ELUniverso_EC_Parallax;255431;Daniela;1;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;7778;MGID_Sorteo_Azteca;255431;Daniela;24;2;25
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;7814;ECFB_Casino_BA;1213088;FacebookEcuabet;65;2;8
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;7817;Bid_Quest_Geolo_morat;255431;Daniela;2;1;5
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;7877;NEON ACADEMY;5325884;Andres;5;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;7916;Bid_Quest_Geolocalizada;255431;Daniela;24;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;7927;Tacolo_Bono;255431;Daniela;2;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;7930;Tacolo_Casino;255431;Daniela;13;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;7963;Exoclic_Ecuabet;255431;Daniela;2;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;7966;Exoclic_Casino;255431;Daniela;8;1;5
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;7969;ECFB_Americanos_BA;1213088;FacebookEcuabet;1;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;7972;ECFB_Champions_BA;1213088;FacebookEcuabet;49;1;8
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;7975;ECFB_Futbol_BA;1213088;FacebookEcuabet;95;3;42
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;8008;LSHAPE_Bono_bienvenida;255431;Daniela;9;1;10
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;8014;LSHAPE_Sorteo_azteca;255431;Daniela;8;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;8029;And10EC;4946902;Elvis AndrÈs;12;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;8038;Twitter_PromoFinalUCL;255431;Daniela;7;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;8074;Adc_Roland_Garros;255431;Daniela;1;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;8079;Ecuabet RAAC;5382787;Robinson Ariel;5;1;20
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;8094;ECFB_Freebet_BA;255431;Daniela;19;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;8097;Twitter_1erDepÛsito;255431;Daniela;1;1;1
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;8139;PopCash_Liga_Local_MOB;255431;Daniela;46;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;8142;Popcash_Liga_Local_DESK;255431;Daniela;28;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;8145;Adc_Cuotas;255431;Daniela;1;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;8148;Tacolo_Bingo_DESK;255431;Daniela;3;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;8151;Tacolo_Bono_DESK;255431;Daniela;2;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;8418;BidQuestEC_SorteoRepublica;255431;Daniela;1;0;0
2023-06-01 - 2023-06-30;Ecuabet;Ecuador;8424;BidQuestEC_GenericoPokeryRuleta;255431;Daniela;1;0;0
2023-06-01 - 2023-06-30;Eltribet;MÈxico;3914;FBMX_Registro_Casino;2813665;ADSEltribetmx;194;8;2050
2023-06-01 - 2023-06-30;Eltribet;MÈxico;4550;NBA;3045874;Facebook;6;0;0
2023-06-01 - 2023-06-30;Eltribet;MÈxico;4562;MLB;3045874;Facebook;6;0;0
2023-06-01 - 2023-06-30;Eltribet;MÈxico;4571;Champions League;3045874;Facebook;4;0;0
2023-06-01 - 2023-06-30;Eltribet;MÈxico;4574;Serie A;3045874;Facebook;0;1;200
2023-06-01 - 2023-06-30;Eltribet;MÈxico;4598;Trafico;3045874;Facebook;1;0;0
2023-06-01 - 2023-06-30;Eltribet;MÈxico;5230;Branding_Deportivas;2813665;ADSEltribetmx;1;0;0
2023-06-01 - 2023-06-30;Eltribet;MÈxico;5503;GoogleMX_Casino;2813665;ADSEltribetmx;6;0;0
2023-06-01 - 2023-06-30;Eltribet;MÈxico;5858;DJSoccer;4646393;Daniel;94;23;10180
2023-06-01 - 2023-06-30;Eltribet;MÈxico;5915;apuestasfree;4072179;APUESTASREE;3;1;100
2023-06-01 - 2023-06-30;Eltribet;MÈxico;6019;11;4732266;Caio;3;1;200
2023-06-01 - 2023-06-30;Eltribet;MÈxico;6202;Adc_PopUnder_BonoBienvenida;2813665;ADSEltribetmx;2;0;0
2023-06-01 - 2023-06-30;Eltribet;MÈxico;6475;tortuga;4833307;Edgar Alejandro;4;2;334
2023-06-01 - 2023-06-30;Eltribet;MÈxico;6487;Bono_Rifado;3045874;Facebook;13;1;193
2023-06-01 - 2023-06-30;Eltribet;MÈxico;6715;Picksrojiblanco;4916644;Samuel;0;1;100
2023-06-01 - 2023-06-30;Eltribet;MÈxico;7186;FbMx_LigasEuropeas;3045874;Facebook;1;0;0
2023-06-01 - 2023-06-30;Eltribet;MÈxico;7880;Bidquest_CasinoMX;2813665;ADSEltribetmx;67;0;0
2023-06-01 - 2023-06-30;Eltribet;MÈxico;7883;Bidquest_DeportivasMX;2813665;ADSEltribetmx;1;0;0
2023-06-01 - 2023-06-30;Eltribet;MÈxico;7990;FBMX_RolandGarros;3045874;Facebook;1;0;0
2023-06-01 - 2023-06-30;Eltribet;MÈxico;7993;FBMX_NationsLeague;3045874;Facebook;1;0;0
2023-06-01 - 2023-06-30;Eltribet;MÈxico;8112;Registro_CopadeOro;3045874;Facebook;2;0;0
2023-06-01 - 2023-06-30;Eltribet;MÈxico;8118;PopCash_Bono_Bienvenida;2813665;ADSEltribetmx;1;0;0
2023-06-01 - 2023-06-30;Lotosports;Brasil;3761;Registration Gabi INSTAGRAM;2696985;Gabi;50;3;12
2023-06-01 - 2023-06-30;Lotosports;Brasil;3832;BidQuest_Deportivas;2813611;ADSLotosports;1;0;0
2023-06-01 - 2023-06-30;Lotosports;Brasil;6595;Pirulito-1;4210300;AÁıes;45;0;0
2023-07-01-2023-07-31;Doradobet;Costa Rica;2176;IG_CR;779030;ADSCostarica;56;9;16100
2023-07-01-2023-07-31;Ecuabet;Ecuador;2454;ADS_Deportivas;255431;Daniela;1525;45;272
2023-07-01-2023-07-31;Ecuabet;Ecuador;6424;Adc_PopUnder_Casino;255431;Daniela;87;5;45
2023-07-01-2023-07-31;Doradobet;Ecuador;7898;Kikejav_Ruta_Dorada;2457236;AdsDoradobetECU;809;7;45
2023-07-01-2023-07-31;Ecuabet;Ecuador;4723;PropellerAds Prize;255431;Daniela;46;3;20
2023-07-01-2023-07-31;Ecuabet;Ecuador;6730;Taboola_SorteoBombonera;255431;Daniela;10;0;0
2023-07-01-2023-07-31;Ecuabet;Ecuador;2194;PPADS_sorteos_ECU;255431;Daniela;20;5;62
2023-07-01-2023-07-31;Doradobet;Per√∫;5037;PPADS_Sorteos;22651;PropellerAds;15;1;10
2023-07-01-2023-07-31;Doradobet;Guatemala;5350;Adc_PopUnder_BonoBienvenida;2570626;AdsDoradoGT;69;0;0
2023-07-01-2023-07-31;Ecuabet;Ecuador;5067;PPADS_Cuotas;255431;Daniela;17;0;0
2023-07-01-2023-07-31;Ecuabet;Ecuador;5338;Adc_PopUnder_BonoBienvenida;255431;Daniela;57;5;26
2023-07-01-2023-07-31;Ecuabet;Ecuador;7414;ECFB_Bingo_BA;1213088;FacebookEcuabet;10;23;146
2023-07-01-2023-07-31;Doradobet;Guatemala;5443;Adc_PopUnder_Casino;2570626;AdsDoradoGT;46;0;0
2023-07-01-2023-07-31;Doradobet;Per√∫;2345;AFREE-HOME;858148;APUESTASFREE;61;20;3058
2023-07-01-2023-07-31;Doradobet;Nicaragua;6250;Adc_PopUnder_BonoBienvenida;3053932;Ads;411;0;0
2023-07-01-2023-07-31;Ecuabet;Ecuador;9126;FacebookEC_Registro_TorneoSportHouse;255431;Daniela;25;2;25
2023-07-01-2023-07-31;Doradobet;Per√∫;1878;review;382989;victor ;1;0;0
2023-07-01-2023-07-31;Ecuabet;Ecuador;7255;MGID_Pasaporte_Futbolero;255431;Daniela;1;2;13
2023-07-01-2023-07-31;Doradobet;Per√∫;5065;PPADS_Cuotas;22651;PropellerAds;5;0;0
2023-07-01-2023-07-31;Ecuabet;Ecuador;8973;FacebookEC_Registro_TourDeFrancia;255431;Daniela;7;0;0
2023-07-01-2023-07-31;Eltribet;M√©xico;9321;FacebookMX_Registro_Bono_Bienvenida;3045874;Facebook;281;17;4650
2023-07-01-2023-07-31;Ecuabet;Ecuador;8970;FacebookEC_Registro_TorneoAnimalKindom;255431;Daniela;112;7;71
2023-07-01-2023-07-31;Ecuabet;Ecuador;5356;PopCash_BonoBienvenida_MOB;255431;Daniela;14;0;0
2023-07-01-2023-07-31;Doradobet;Per√∫;2448;ADP_Deportivas;14864;ADSVIRTUAL;187;5;155
2023-07-01-2023-07-31;Ecuabet;Ecuador;8964;FacebookEC_Registro_UtilesEscolares;255431;Daniela;3338;5;35
2023-07-01-2023-07-31;Doradobet;Per√∫;9030;FacebookPE_Registro_Liga1;46079;Facebook Doradobet;196;8;80
2023-07-01-2023-07-31;Ecuabet;Ecuador;9303;FacebookEC_Registro_BonoNoDeposito;255431;Daniela;9;2;12
2023-07-01-2023-07-31;Gangabet;Venezuela;4864;ELENA;4103920;Links;282;26;2555
2023-07-01-2023-07-31;Ecuabet;Ecuador;9129;FacebookEC_Registro_SorteoCushqui;255431;Daniela;1354;41;263,74
2023-07-01-2023-07-31;Gangabet;Chile;4882;NOLAND;4103929;Links;1;0;0
2023-07-01-2023-07-31;Ecuabet;Ecuador;9132;FacebookEC_Branding_BonoDoble;255431;Daniela;45;3;31,5
2023-07-01-2023-07-31;Ecuabet;Ecuador;8967;FacebookEC_Registro_BonodeBienvenidagana2;255431;Daniela;155;7;46
2023-07-01-2023-07-31;Eltribet;M√©xico;6019;11;4732266;Caio;8;0;0
2023-07-01-2023-07-31;Doradobet;Per√∫;5305;PopCash_Casino_MOB;14864;ADSVIRTUAL;8;0;0
2023-07-01-2023-07-31;Ecuabet;Ecuador;640;sorteo-mesas-envivo;255431;Daniela;189;2;15
2023-07-01-2023-07-31;Ecuabet;Ecuador;8229;BeSoccerEC_Tour_de_Francia;255431;Daniela;21;4;36
2023-07-01-2023-07-31;Doradobet;Per√∫;8718;MGIDPE_Registro_Bingo;14864;ADSVIRTUAL;20;3;85
2023-07-01-2023-07-31;Ecuabet;Ecuador;8427;BidQuestEC_BingoMillonario;255431;Daniela;44;0;0
2023-07-01-2023-07-31;Ecuabet;Ecuador;3559;Taboola_Video;255431;Daniela;80;5;38
2023-07-01-2023-07-31;Ecuabet;Ecuador;1371;Test;251959;Afiliador;117;29;196,88
2023-07-01-2023-07-31;Ecuabet;Ecuador;7966;Exoclic_Casino;255431;Daniela;2;0;0
2023-07-01-2023-07-31;Ecuabet;Ecuador;8961;FacebookEC_Registro_Sorteo_PuntaCana;255431;Daniela;198;2;30
2023-07-01-2023-07-31;Ecuabet;Ecuador;1998;SPR_Casino;255431;Daniela;27;0;0
2023-07-01-2023-07-31;Doradobet;Per√∫;2116;Registro_IG;14864;ADSVIRTUAL;29;3;76
2023-07-01-2023-07-31;Ecuabet;Ecuador;3401;AdPro_Casino;255431;Daniela;21;6;26
2023-07-01-2023-07-31;Doradobet;Guatemala;7054;PPADS_Cuotas;2570626;AdsDoradoGT;3;0;0
2023-07-01-2023-07-31;Ecuabet;Ecuador;7598;PPADS_PopUnder_Casino;255431;Daniela;80;0;0
2023-07-01-2023-07-31;Doradobet;Guatemala;3785;Ppads_Sorteos;2570626;AdsDoradoGT;12;0;0
2023-07-01-2023-07-31;Doradobet;Costa Rica;2134;POPC-desk-CR;779030;ADSCostarica;19;1;2000
2023-07-01-2023-07-31;Doradobet;Per√∫;8301;SportRadarPE_BonoBienvenida;14864;ADSVIRTUAL;11;0;0
2023-07-01-2023-07-31;Eltribet;M√©xico;9249;FacebookMX_Registro_5Bonos;3045874;Facebook;3;0;0
2023-07-01-2023-07-31;Ecuabet;Ecuador;8820;MGIDEC_Registro_Bono_Bienvenida;255431;Daniela;41;0;0
2023-07-01-2023-07-31;Doradobet;Per√∫;6301;JPERankSportBono;2401007;Maximiliano;4;1;30
2023-07-01-2023-07-31;Doradobet;Per√∫;3526;Doradoapuestas;154657;Jorge;26;14;690
2023-07-01-2023-07-31;Doradobet;Per√∫;885;elhinchablanquiazul;98577;Juan Julian;187;4;47
2023-07-01-2023-07-31;Doradobet;Per√∫;1795;Other;294404;Andre;18;6;155
2023-07-01-2023-07-31;Ecuabet;Ecuador;6409;Adc_CPAT_Casino;255431;Daniela;195;3;9
2023-07-01-2023-07-31;Eltribet;M√©xico;9336;FacebookMX_Registro_Bono_OneShot;3045874;Facebook;2;0;0
2023-07-01-2023-07-31;Doradobet;Per√∫;7820;PPADS_PopUnder_Casino;22651;PropellerAds;108;0;0
2023-07-01-2023-07-31;Eltribet;M√©xico;9297;FacebookMX_Registro_Crash_Weekend;3045874;Facebook;130;3;250
2023-07-01-2023-07-31;Gangabet;Per√∫;4526;redes;3818832;Victor Andres Zenteno Herran;73;9;50
2023-07-01-2023-07-31;Doradobet;Nicaragua;6874;Adc_CPAT;3053932;Ads;163;0;0
2023-07-01-2023-07-31;Doradobet;Nicaragua;7319;PopCash_Bono_MOB;3053932;Ads;18;0;0
2023-07-01-2023-07-31;Doradobet;Ecuador;9288;TwitterECDorado_Branding_Bono_Bienvenida;2457236;AdsDoradobetECU;13;2;15
2023-07-01-2023-07-31;Doradobet;Ecuador;9351;TwitterECDorado_Registro_Wimbledon;2457236;AdsDoradobetECU;3;2;22
2023-07-01-2023-07-31;Eltribet;M√©xico;5858;DJSoccer;4646393;Daniel;322;34;11542
2023-07-01-2023-07-31;Gangabet;Venezuela;4496;INSTAGRAMVENEZUELA;4020884;Marketing;31;6;210
2023-07-01-2023-07-31;Ecuabet;Ecuador;5362;PopCash_Casino_DESK;255431;Daniela;5;1;3
2023-07-01-2023-07-31;Doradobet;Per√∫;8913;SportRadarPE_DoradoBetTeregala300milsoles;14864;ADSVIRTUAL;3;0;0
2023-07-01-2023-07-31;Doradobet;Guatemala;7325;PopCash_BONO_MOB;2570626;AdsDoradoGT;37;0;0
2023-07-01-2023-07-31;Ecuabet;Ecuador;8337;SportRadarEC_BonoBienvenida;255431;Daniela;5;1;10
2023-07-01-2023-07-31;Ecuabet;Ecuador;8319;SportRadarEC_SorteoRepublica;255431;Daniela;26;2;19
2023-07-01-2023-07-31;Doradobet;Guatemala;8490;BidQuestGT_TourFrancia;2570626;AdsDoradoGT;1;0;0
2023-07-01-2023-07-31;Doradobet;Per√∫;1798;Casino;294404;Andre;2;1;50
2023-07-01-2023-07-31;Doradobet;Per√∫;6319;Adc_PopUnder_BonoBienvenida;14864;ADSVIRTUAL;8;0;0
2023-07-01-2023-07-31;Doradobet;Chile;3473;Boton_Instagram;1160207;ADSCHILE;19;1;2500
2023-07-01-2023-07-31;Doradobet;Per√∫;5278;Adc_POPUNDER_BonoBienvenida;14864;ADSVIRTUAL;20;0;0
2023-07-01-2023-07-31;Ecuabet;Ecuador;6682;CLUB LA UNION;4880587;CLUB;5;0;0
2023-07-01-2023-07-31;Doradobet;Per√∫;5275;Adc_POPUNDER_Champions;14864;ADSVIRTUAL;15;0;0
2023-07-01-2023-07-31;Doradobet;Per√∫;1890;AdC_Casino;14864;ADSVIRTUAL;14;2;45
2023-07-01-2023-07-31;Ecuabet;Ecuador;7877;NEON ACADEMY;5325884;ANDRES;2;0;0
2023-07-01-2023-07-31;Doradobet;Per√∫;6370;Adc_PopUnderCasino;14864;ADSVIRTUAL;78;2;78
2023-07-01-2023-07-31;Gangabet;Per√∫;4924;GANAMOS;3820194;Junior Bremen Huaman Ahuanari;14;1;5
2023-07-01-2023-07-31;Doradobet;Costa Rica;4765;AdCash Deportes;779030;ADSCostarica;28;1;3000
2023-07-01-2023-07-31;Ecuabet;Ecuador;7192;Adc_PopUnder_Champions;255431;Daniela;14;1;20
2023-07-01-2023-07-31;Ecuabet;Ecuador;9360;FacebookEC_Branding_TourDeFrancia;255431;Daniela;16;1;5
2023-07-01-2023-07-31;Ecuabet;Ecuador;7916;Bid_Quest_Geolocalizada;255431;Daniela;2;1;5
2023-07-01-2023-07-31;Ecuabet;Ecuador;6403;Adc_CPAT_DeportesBono;255431;Daniela;47;0;0
2023-07-01-2023-07-31;Gangabet;Venezuela;4496;INSTAGRAMVENEZUELA;5538558;oriana ;1;1;300
2023-07-01-2023-07-31;Doradobet;Costa Rica;4762;ADCASH ;779030;ADSCostarica;19;0;0
2023-07-01-2023-07-31;Doradobet;Per√∫;5281;Adc_POPUNDER_LigaPeruana;14864;ADSVIRTUAL;21;0;0
2023-07-01-2023-07-31;Doradobet;Per√∫;8598;FacebookPE_Branding_Bingo;46079;Facebook Doradobet;3;2;40
2023-07-01-2023-07-31;Ecuabet;Ecuador;9363;FacebookEC_Branding_SorteoUtiles;255431;Daniela;263;1;1
2023-07-01-2023-07-31;Doradobet;Per√∫;1950;SPR_Casino;14864;ADSVIRTUAL;7;0;0
2023-07-01-2023-07-31;Doradobet;Per√∫;2451;ADP_Cuotas;14864;ADSVIRTUAL;18;0;0
2023-07-01-2023-07-31;Milbets;Brasil;7120;actionpay;5136004;actionpay;8;0;0
2023-07-01-2023-07-31;Doradobet;Per√∫;7174;12;2088391;Caio;157;66;3632
2023-07-01-2023-07-31;Doradobet;Per√∫;7189;Tacolo_Bingo;14864;ADSVIRTUAL;28;1;10
2023-07-01-2023-07-31;Doradobet;Nicaragua;4060;SportRadar NC Bono de Bienvenida;3053932;Ads;486;0;0
2023-07-01-2023-07-31;Ecuabet;Ecuador;1362;BG-casino;255431;Daniela;6;3;11
2023-07-01-2023-07-31;Ecuabet;Ecuador;1646;Beso-ECU;255431;Daniela;49;11;98
2023-07-01-2023-07-31;Ecuabet;Ecuador;6175;Twitter_Sorteo;255431;Daniela;1;0;0
2023-07-01-2023-07-31;Milbets;Brasil;5194;Milbets;4159295;Jian;6;1;20
2023-07-01-2023-07-31;Eltribet;M√©xico;9252;FacebookMX_Registro_Pago_Anticipado;3045874;Facebook;3;0;0
2023-07-01-2023-07-31;Ecuabet;Ecuador;7930;Tacolo_Casino;255431;Daniela;6;0;0
2023-07-01-2023-07-31;Ecuabet;Ecuador;7072;PPADS_Cuotas2;255431;Daniela;11;1;2
2023-07-01-2023-07-31;Ecuabet;Ecuador;6292;IG_Lotto_sports_EC;255431;Daniela;7;1;20
2023-07-01-2023-07-31;Ecuabet;Ecuador;7105;Sport_Radar_Maracana;255431;Daniela;1;0;0
2023-07-01-2023-07-31;Doradobet;Per√∫;1433;Besso-Dorado;14864;ADSVIRTUAL;12;5;253
2023-07-01-2023-07-31;Ecuabet;Ecuador;2601;Mexico1;1219914;Andres;129;25;127,5
2023-07-01-2023-07-31;Eltribet;M√©xico;9258;FacebookMX_Registro_UFC;3045874;Facebook;1;0;0
2023-07-01-2023-07-31;Milbets;Brasil;7984;Roleta Tio Ruivo;5170171;Influ√™ncia;10;4;120
2023-07-01-2023-07-31;Ecuabet;Ecuador;6457;PPADS_PopUnder;255431;Daniela;55;1;5
2023-07-01-2023-07-31;Ecuabet;Ecuador;7703;AiScore_EC_Marca;255431;Daniela;1;0;0
2023-07-01-2023-07-31;Ecuabet;Ecuador;2457;ADS_Cuotas;255431;Daniela;9;3;20
2023-07-01-2023-07-31;Ecuabet;Ecuador;9264;TwitterEC_Trafico_Bono_Gana_Doble;255431;Daniela;8;1;20
2023-07-01-2023-07-31;Gangabet;Venezuela;7441;LAMLB1;5213200;LUIS DANIEL ;6;4;320
2023-07-01-2023-07-31;Doradobet;Per√∫;3440;mibelaapuestasperu;23284;Enrique;3;2;21
2023-07-01-2023-07-31;Ecuabet;Ecuador;9282;TwitterEC_Registro_Tour_Francia;255431;Daniela;2;0;0
2023-07-01-2023-07-31;Doradobet;Per√∫;2311;Cuotas FS.pe 2021;9693;mismarcadores;7;2;60
2023-07-01-2023-07-31;Ecuabet;Ecuador;5397;AECRankSportBono;2401193;Maximiliano;8;2;6
2023-07-01-2023-07-31;Doradobet;Per√∫;9039;FacebookPE_Registro_Casino_Torneo1;46079;Facebook Doradobet;1;0;0
2023-07-01-2023-07-31;Gangabet;Venezuela;7933;ELENADOS;4103920;Links;198;22;1090
2023-07-01-2023-07-31;Doradobet;Per√∫;3586;generic;310374;Roxana;33;14;265
2023-07-01-2023-07-31;Doradobet;Per√∫;1006;branding;46079;Facebook Doradobet;1;1;50
2023-07-01-2023-07-31;Doradobet;Per√∫;8910;SportRadarPE_GenericoClausuraLigaPeru;14864;ADSVIRTUAL;2;0;0
2023-07-01-2023-07-31;Doradobet;Per√∫;1546;Apostadores Winner ;305489;Fabrizio ;13;4;170
2023-07-01-2023-07-31;Milbets;Brasil;6688;CentralTips;4890961;Leonardo A. Alencar III;7;0;0
